,x0,y0,z0,visibility0,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,label
0,0.01794198900461197,-0.6141153573989868,-0.32468369603157043,0.9999675750732422,0.03772156313061714,-0.6313368678092957,-0.31146517395973206,0.9998911619186401,0.03959955647587776,-0.6298759579658508,-0.3000527620315552,0.9998408555984497,0.03684048727154732,-0.6294613480567932,-0.30339351296424866,0.9998781681060791,0.015238748863339424,-0.6410031914710999,-0.32679930329322815,0.9999575614929199,0.015516113489866257,-0.6398162245750427,-0.3400130867958069,0.9999595880508423,0.019059348851442337,-0.627640962600708,-0.31905752420425415,0.9999723434448242,0.10250984877347946,-0.6138120293617249,-0.1999470293521881,0.999893307685852,-0.04957384616136551,-0.5874513983726501,-0.20460961759090424,0.9999223947525024,0.053082726895809174,-0.5948246121406555,-0.2717309892177582,0.9999617338180542,0.010057969018816948,-0.5684435367584229,-0.30080685019493103,0.9999746084213257,0.1982996016740799,-0.468787282705307,-0.08034945279359818,0.9999591112136841,-0.11994266510009766,-0.5139641761779785,-0.02924840897321701,0.9999768733978271,0.37926939129829407,-0.4303666353225708,-0.1847265660762787,0.9960945248603821,-0.1658058613538742,-0.224513977766037,-0.059941068291664124,0.9823408126831055,0.33085405826568604,-0.590360701084137,-0.275159627199173,0.9950011372566223,-0.22160686552524567,-0.0035521499812602997,-0.13277754187583923,0.9912017583847046,0.30204927921295166,-0.6414812207221985,-0.29971808195114136,0.9870297312736511,-0.20487499237060547,0.0449850931763649,-0.17067547142505646,0.9785929322242737,0.26677337288856506,-0.6685479283332825,-0.29182857275009155,0.9853723645210266,-0.1686079204082489,0.0323677621781826,-0.19024673104286194,0.9782083630561829,0.3168865144252777,-0.5916122198104858,-0.276327520608902,0.9727345705032349,-0.20711275935173035,0.008744695223867893,-0.14685748517513275,0.9678943753242493,0.09050609916448593,0.002934983465820551,0.02467474341392517,0.9999897480010986,-0.08823172748088837,-0.006282842252403498,-0.024148721247911453,0.9999918937683105,0.08654144406318665,0.4239550530910492,0.03085361234843731,0.9901105761528015,-0.08269573748111725,0.32937002182006836,0.04769669845700264,0.9816664457321167,0.07155206799507141,0.7368683815002441,0.259929895401001,0.9874317646026611,-0.15818780660629272,0.7054619789123535,0.2479514479637146,0.9924176931381226,0.05137159302830696,0.7667597532272339,0.28677764534950256,0.8941057920455933,-0.1655281037092209,0.7371833920478821,0.2274971753358841,0.9307364821434021,0.08511236310005188,0.8175567984580994,0.23859690129756927,0.9809409976005554,-0.2111971080303192,0.7582637071609497,0.14431776106357574,0.9837667942047119,Left
1,0.018637223169207573,-0.5977879762649536,-0.3493943512439728,0.9999583959579468,0.03787063807249069,-0.6174719333648682,-0.3404793441295624,0.9998675584793091,0.0401151217520237,-0.6163178086280823,-0.3291477560997009,0.999821126461029,0.03766285628080368,-0.6163042783737183,-0.3319953382015228,0.9998536109924316,0.015820451080799103,-0.6269593238830566,-0.35665053129196167,0.9999469518661499,0.016373395919799805,-0.6259730458259583,-0.36961737275123596,0.9999536275863647,0.01946532353758812,-0.613210141658783,-0.34859997034072876,0.9999673366546631,0.09794534742832184,-0.6088826656341553,-0.2231297343969345,0.9998608827590942,-0.05351198464632034,-0.5817559361457825,-0.2343452274799347,0.9999154806137085,0.05262461677193642,-0.5821818113327026,-0.29456257820129395,0.9999579191207886,0.009634733200073242,-0.5554831027984619,-0.32496729493141174,0.9999750852584839,0.19237810373306274,-0.45421671867370605,-0.07695987075567245,0.9999686479568481,-0.11962543427944183,-0.519406795501709,-0.046051107347011566,0.9999839067459106,0.32944801449775696,-0.3181265890598297,-0.14561788737773895,0.9904913306236267,-0.16877517104148865,-0.2158220261335373,-0.06240307539701462,0.9883109927177429,0.3739420771598816,-0.41352343559265137,-0.268224835395813,0.9937771558761597,-0.22316476702690125,-0.01462750043720007,-0.1439284235239029,0.9934859871864319,0.371804416179657,-0.45362284779548645,-0.2972450256347656,0.9889233112335205,-0.21001240611076355,0.032502882182598114,-0.186558336019516,0.9854176044464111,0.3517075181007385,-0.47891324758529663,-0.3069257438182831,0.9890150427818298,-0.17365983128547668,0.01775302365422249,-0.20921233296394348,0.9859963059425354,0.37017762660980225,-0.41172122955322266,-0.27797043323516846,0.980604887008667,-0.20857536792755127,-0.004443938843905926,-0.16073490679264069,0.979586660861969,0.09206659346818924,0.003920981660485268,0.025396719574928284,0.9999874830245972,-0.08968491107225418,-0.006751354783773422,-0.02391878142952919,0.9999920129776001,0.09310505539178848,0.4199921488761902,0.018063975498080254,0.992825984954834,-0.07706842571496964,0.3318784534931183,0.044358283281326294,0.9862026572227478,0.07162396609783173,0.7272058725357056,0.265982061624527,0.9907446503639221,-0.1551036238670349,0.7063786387443542,0.2276340276002884,0.9956063628196716,0.04955323413014412,0.7559276819229126,0.29435765743255615,0.9155071377754211,-0.16380716860294342,0.7388101816177368,0.20496226847171783,0.9515756964683533,0.06338822096586227,0.8031957149505615,0.2402353584766388,0.9863861799240112,-0.2128482311964035,0.7459833025932312,0.1112905740737915,0.9911439418792725,Left
2,0.027510691434144974,-0.5900376439094543,-0.3587193489074707,0.9999827146530151,0.04770216345787048,-0.608323335647583,-0.34772419929504395,0.9999464750289917,0.05013561248779297,-0.6065858602523804,-0.3364602029323578,0.9999151229858398,0.047334566712379456,-0.6067928671836853,-0.33958688378334045,0.9999350309371948,0.02577279321849346,-0.6188422441482544,-0.3646690845489502,0.999981164932251,0.026391126215457916,-0.6178407669067383,-0.37750908732414246,0.9999815225601196,0.029877491295337677,-0.6057485938072205,-0.3563516438007355,0.9999879598617554,0.10991539061069489,-0.5957544445991516,-0.2279701828956604,0.999932050704956,-0.04352504387497902,-0.5729085206985474,-0.23967251181602478,0.9999685287475586,0.0612301342189312,-0.5735043883323669,-0.3019725978374481,0.9999837875366211,0.018373720347881317,-0.5475542545318604,-0.3333977460861206,0.9999910593032837,0.19726182520389557,-0.4479329288005829,-0.07322394847869873,0.9999750852584839,-0.1166994646191597,-0.5108718872070312,-0.047866348177194595,0.9999915361404419,0.36007142066955566,-0.355949342250824,-0.1323946863412857,0.9917829036712646,-0.1652166247367859,-0.2199413925409317,-0.06510940194129944,0.9898768067359924,0.3962894380092621,-0.508373498916626,-0.2428993284702301,0.9950225353240967,-0.22248676419258118,-0.004308287985622883,-0.13745911419391632,0.9947951436042786,0.39012500643730164,-0.5645480751991272,-0.2681109309196472,0.9899837970733643,-0.20867422223091125,0.04273863881826401,-0.17746007442474365,0.9864121675491333,0.367685467004776,-0.5885186195373535,-0.2725324034690857,0.9895134568214417,-0.17343945801258087,0.033326566219329834,-0.20031458139419556,0.9864566326141357,0.39208072423934937,-0.5094267725944519,-0.2496374100446701,0.9798012971878052,-0.2085242122411728,0.00894776452332735,-0.15388673543930054,0.9789081811904907,0.09102988243103027,0.0028125611133873463,0.030617231503129005,0.9999924898147583,-0.08879435807466507,-0.005913977045565844,-0.02953934669494629,0.9999951124191284,0.08666114509105682,0.42617565393447876,0.027072640135884285,0.9934059381484985,-0.09154695272445679,0.33282968401908875,0.022987136617302895,0.9883910417556763,0.06990161538124084,0.744369626045227,0.26052364706993103,0.9925183057785034,-0.16842849552631378,0.7099334597587585,0.21680870652198792,0.9957537651062012,0.0477869026362896,0.7742303013801575,0.2876090109348297,0.9258337020874023,-0.17767255008220673,0.742198646068573,0.19570866227149963,0.9536282420158386,0.07692646980285645,0.8196161389350891,0.2341005504131317,0.988807737827301,-0.23206812143325806,0.7508019804954529,0.1076439768075943,0.9913302659988403,Left
3,0.018899280577898026,-0.5888848304748535,-0.4146909713745117,0.9999723434448242,0.03757740557193756,-0.6068005561828613,-0.40438124537467957,0.9999094009399414,0.03884397819638252,-0.6046503186225891,-0.39282456040382385,0.9998698234558105,0.03611098974943161,-0.6049928069114685,-0.39563217759132385,0.9998956918716431,0.017439039424061775,-0.6166334748268127,-0.4198116660118103,0.9999701976776123,0.01795707456767559,-0.6161271929740906,-0.43339383602142334,0.999971866607666,0.0209293682128191,-0.6036204695701599,-0.4108339548110962,0.9999796152114868,0.10048851370811462,-0.5884979963302612,-0.29262426495552063,0.9999245405197144,-0.04635772854089737,-0.5644251108169556,-0.29871824383735657,0.999954104423523,0.054051559418439865,-0.5698213577270508,-0.3607122004032135,0.9999738931655884,0.011999616399407387,-0.5447819828987122,-0.3910244405269623,0.9999843835830688,0.19219937920570374,-0.45644867420196533,-0.1452520489692688,0.9999759197235107,-0.12207181751728058,-0.4991820454597473,-0.11097121238708496,0.9999856948852539,0.4048166275024414,-0.4545673429965973,-0.1809871941804886,0.9935781955718994,-0.16813232004642487,-0.20404669642448425,-0.13551399111747742,0.9840165376663208,0.48592308163642883,-0.6398523449897766,-0.2535671293735504,0.9934717416763306,-0.24665386974811554,0.007940346375107765,-0.2029401957988739,0.9855292439460754,0.4904666543006897,-0.7038108706474304,-0.27397942543029785,0.9879151582717896,-0.24063292145729065,0.05137186497449875,-0.24044238030910492,0.9660694599151611,0.46645188331604004,-0.7343013882637024,-0.2817029356956482,0.9880489706993103,-0.21723894774913788,0.03896867111325264,-0.27003762125968933,0.9673229455947876,0.4846302270889282,-0.6441853046417236,-0.2625649869441986,0.979273796081543,-0.24024808406829834,0.019199568778276443,-0.22352464497089386,0.9537959694862366,0.09092003107070923,0.0022118370980024338,0.029339896515011787,0.9999943971633911,-0.08935336023569107,-0.005327704828232527,-0.028059039264917374,0.999995231628418,0.07629548758268356,0.426220178604126,0.05455141142010689,0.9941404461860657,-0.08218571543693542,0.3347654938697815,0.05796920508146286,0.9871373176574707,0.06297735124826431,0.7312900424003601,0.3101116716861725,0.9933338761329651,-0.15189440548419952,0.7086924910545349,0.2675304412841797,0.9959535598754883,0.04207930713891983,0.7599691152572632,0.3388020396232605,0.9381861686706543,-0.15982025861740112,0.7413836121559143,0.2487860918045044,0.9606131315231323,0.06479379534721375,0.8143728375434875,0.28750380873680115,0.99062180519104,-0.21476039290428162,0.7615822553634644,0.16675150394439697,0.9917552471160889,Left
4,0.020302165299654007,-0.5884727835655212,-0.3253965675830841,0.999944806098938,0.036266159266233444,-0.6065239906311035,-0.3138120770454407,0.9998142123222351,0.03824317455291748,-0.6046655774116516,-0.30234354734420776,0.999700665473938,0.03537939116358757,-0.6041311621665955,-0.30526795983314514,0.9997774958610535,0.017098810523748398,-0.6145251393318176,-0.3299955129623413,0.9999418258666992,0.017202960327267647,-0.6134247779846191,-0.34301772713661194,0.9999417066574097,0.020876742899417877,-0.6015372276306152,-0.32138389348983765,0.9999648332595825,0.09813819080591202,-0.5922465324401855,-0.20756541192531586,0.9998125433921814,-0.04619033634662628,-0.5604597330093384,-0.2110327035188675,0.9999114274978638,0.05484306812286377,-0.5696564316749573,-0.2723338305950165,0.9999270439147949,0.014208927750587463,-0.5419438481330872,-0.3016217350959778,0.999957799911499,0.190838024020195,-0.4666622281074524,-0.08988093584775925,0.9999322891235352,-0.11311312019824982,-0.4956447184085846,-0.02764069102704525,0.9999700784683228,0.38233819603919983,-0.5326818227767944,-0.19020064175128937,0.9915634393692017,-0.15749745070934296,-0.20392566919326782,-0.0494966022670269,0.9449180364608765,0.34498071670532227,-0.7410564422607422,-0.24983006715774536,0.9853654503822327,-0.2566242516040802,0.004744412377476692,-0.11098520457744598,0.981408417224884,0.319943368434906,-0.804375171661377,-0.27125871181488037,0.9642862677574158,-0.2515065670013428,0.04301238805055618,-0.14490197598934174,0.9613824486732483,0.2814280092716217,-0.8286725282669067,-0.2613072991371155,0.9605240225791931,-0.22779612243175507,0.0357222855091095,-0.1696546971797943,0.9612566232681274,0.3319045305252075,-0.7426820397377014,-0.2509222626686096,0.9327060580253601,-0.2508222758769989,0.01692124456167221,-0.12752118706703186,0.9428718090057373,0.088107168674469,0.007445869967341423,0.023126201704144478,0.999991774559021,-0.08620325475931168,-0.010996013879776001,-0.02271287329494953,0.9999935626983643,0.06748403608798981,0.433732807636261,0.012116321362555027,0.9874403476715088,-0.09457124769687653,0.3390658497810364,0.023342590779066086,0.9791466593742371,0.055109962821006775,0.752144455909729,0.23688757419586182,0.9849385023117065,-0.17275428771972656,0.7256186008453369,0.20151689648628235,0.9925058484077454,0.034372877329587936,0.7814272046089172,0.26212891936302185,0.8689547777175903,-0.1818593442440033,0.7583550810813904,0.17946051061153412,0.9275879263877869,0.06431823968887329,0.8345126509666443,0.2124476581811905,0.9783431887626648,-0.23589637875556946,0.77562016248703,0.09385816007852554,0.9844573140144348,Left
5,0.017949994653463364,-0.5915845036506653,-0.3680216372013092,0.9999562501907349,0.03747834265232086,-0.6101107001304626,-0.3579692244529724,0.9998458623886108,0.03914567828178406,-0.608253538608551,-0.3469051718711853,0.999777615070343,0.036506202071905136,-0.6085368394851685,-0.34967201948165894,0.9998181462287903,0.016390100121498108,-0.6202303171157837,-0.373247355222702,0.9999473094940186,0.01705631986260414,-0.6193450093269348,-0.38622015714645386,0.9999527931213379,0.02029210515320301,-0.6068681478500366,-0.36470744013786316,0.9999678134918213,0.10358697175979614,-0.5980086326599121,-0.24676001071929932,0.9998393058776855,-0.04466904699802399,-0.5726977586746216,-0.2511412501335144,0.9999188184738159,0.0539320707321167,-0.5748952627182007,-0.31472134590148926,0.9999517202377319,0.011967584490776062,-0.5488353967666626,-0.3440127670764923,0.9999721050262451,0.20116159319877625,-0.4571036696434021,-0.10051766037940979,0.9999616146087646,-0.1132671982049942,-0.51053386926651,-0.06898432224988937,0.9999856948852539,0.39566174149513245,-0.41475430130958557,-0.1535082906484604,0.9943085312843323,-0.159423828125,-0.2162659913301468,-0.09715741872787476,0.9890297055244446,0.46335262060165405,-0.5913527607917786,-0.24249456822872162,0.9936046004295349,-0.23886816203594208,-0.006502305623143911,-0.1740710735321045,0.9917866587638855,0.46515265107154846,-0.6524228453636169,-0.26559606194496155,0.9869738817214966,-0.23292921483516693,0.03876600041985512,-0.2107023298740387,0.9789633750915527,0.4438948631286621,-0.6805225610733032,-0.2718220353126526,0.9866719841957092,-0.2065623700618744,0.026566848158836365,-0.23689937591552734,0.9791887402534485,0.4620094299316406,-0.5951656103134155,-0.25091567635536194,0.977618396282196,-0.2303958684206009,0.00534795131534338,-0.19208990037441254,0.9709805846214294,0.09106934070587158,0.003376693231984973,0.029507748782634735,0.9999908208847046,-0.08912500739097595,-0.006589607801288366,-0.02830406278371811,0.9999935626983643,0.09292592108249664,0.42051756381988525,0.03194737806916237,0.9920650124549866,-0.08441091328859329,0.3326560854911804,0.03989502787590027,0.9857236742973328,0.067471444606781,0.7223948836326599,0.26805785298347473,0.9882940053939819,-0.15380564332008362,0.7006478905677795,0.22562077641487122,0.9939649701118469,0.045272983610630035,0.7505210041999817,0.29540345072746277,0.9161151647567749,-0.16119562089443207,0.7326313257217407,0.2035142034292221,0.9488105773925781,0.07040275633335114,0.7969167232513428,0.24534721672534943,0.9820452332496643,-0.2129455804824829,0.7436782121658325,0.1189088523387909,0.9867874383926392,Left
6,0.028809547424316406,-0.6024304032325745,-0.32499679923057556,0.9999701976776123,0.04829446226358414,-0.6204699873924255,-0.3144049048423767,0.9999020099639893,0.05041353031992912,-0.6190443634986877,-0.30285823345184326,0.9998620748519897,0.04769641160964966,-0.618960440158844,-0.30610254406929016,0.9998928308486938,0.026909885928034782,-0.6298789381980896,-0.33039647340774536,0.9999606609344482,0.027352089062333107,-0.6288074851036072,-0.34366127848625183,0.9999631643295288,0.03051740676164627,-0.6163235306739807,-0.3227894604206085,0.9999741315841675,0.10791944712400436,-0.6075053811073303,-0.2040322721004486,0.99991774559021,-0.0411127507686615,-0.5812381505966187,-0.21260465681552887,0.9999353885650635,0.06208609789609909,-0.5847319960594177,-0.27236220240592957,0.9999765157699585,0.019860833883285522,-0.5580530166625977,-0.3028050363063812,0.9999840259552002,0.20309430360794067,-0.45621180534362793,-0.08238912373781204,0.9999793767929077,-0.11394384503364563,-0.5120395421981812,-0.027272697538137436,0.9999862909317017,0.35090118646621704,-0.3634811341762543,-0.19044141471385956,0.9968865513801575,-0.1628580540418625,-0.2156439572572708,-0.056191060692071915,0.9847427606582642,0.2964957356452942,-0.510415256023407,-0.30039292573928833,0.9967761635780334,-0.23778502643108368,-0.0048464564606547356,-0.1351754516363144,0.9921191930770874,0.2665880620479584,-0.5588923692703247,-0.3256651759147644,0.9918609261512756,-0.2263655662536621,0.04352748394012451,-0.17340239882469177,0.9822264909744263,0.2379133403301239,-0.589488685131073,-0.3219620883464813,0.9908938407897949,-0.19271036982536316,0.03252642974257469,-0.19515638053417206,0.9819478988647461,0.2838909924030304,-0.5128867030143738,-0.3029840290546417,0.9816566109657288,-0.2255319505929947,0.007403289899230003,-0.15072278678417206,0.9736668467521667,0.09161137044429779,0.003560282988473773,0.02250930480659008,0.9999923706054688,-0.08915077149868011,-0.006709294859319925,-0.021822093054652214,0.9999943971633911,0.08395931869745255,0.4369674623012543,0.02182953432202339,0.9939945340156555,-0.0818280577659607,0.33979442715644836,0.04680950567126274,0.9872432947158813,0.06859061121940613,0.7456516027450562,0.2584810256958008,0.9909430146217346,-0.1632869839668274,0.7180269360542297,0.23216652870178223,0.995252251625061,0.047977741807699203,0.774530827999115,0.28560882806777954,0.9073958396911621,-0.17181861400604248,0.75002521276474,0.20924407243728638,0.947799563407898,0.07216331362724304,0.8230895400047302,0.2364291101694107,0.9861416220664978,-0.22320972383022308,0.7627438902854919,0.12211336195468903,0.9898887276649475,Left
7,0.024885645136237144,-0.5869913697242737,-0.3907116949558258,0.9999793767929077,0.04244661703705788,-0.6062020063400269,-0.380379319190979,0.9999330043792725,0.04447690397500992,-0.6044065952301025,-0.36903953552246094,0.9999078512191772,0.04199128597974777,-0.6048728823661804,-0.372018039226532,0.9999200105667114,0.020502638071775436,-0.6145346164703369,-0.3978286385536194,0.9999749660491943,0.021150847896933556,-0.6140500903129578,-0.4110887050628662,0.9999784231185913,0.024720150977373123,-0.60160231590271,-0.3894367218017578,0.9999843835830688,0.10035213828086853,-0.5962092876434326,-0.2582295536994934,0.9999336004257202,-0.05159812420606613,-0.5658797025680542,-0.27371957898139954,0.9999666213989258,0.05887956917285919,-0.571712076663971,-0.33300426602363586,0.9999805688858032,0.01647697575390339,-0.544278621673584,-0.3659845292568207,0.9999885559082031,0.19012942910194397,-0.44163355231285095,-0.0970228761434555,0.999972939491272,-0.11883199214935303,-0.5106126070022583,-0.0768294483423233,0.9999898672103882,0.34561899304389954,-0.31817826628685,-0.14199049770832062,0.9931506514549255,-0.17032475769519806,-0.21508345007896423,-0.09283926337957382,0.9945520758628845,0.43662378191947937,-0.4351477026939392,-0.24716588854789734,0.9952613711357117,-0.2393694519996643,-0.0057355985045433044,-0.16843543946743011,0.9967867136001587,0.44488394260406494,-0.4868388772010803,-0.2710840106010437,0.9903792142868042,-0.23079532384872437,0.0379510298371315,-0.20906636118888855,0.9910739064216614,0.4326011836528778,-0.5106434226036072,-0.28017935156822205,0.9904460906982422,-0.20147687196731567,0.025033459067344666,-0.23572415113449097,0.9913731217384338,0.4390936493873596,-0.43395882844924927,-0.25730082392692566,0.9831060767173767,-0.22916419804096222,0.00609966553747654,-0.18774960935115814,0.9870113134384155,0.09104457497596741,0.0043242271058261395,0.029947970062494278,0.999991774559021,-0.08906201273202896,-0.007351960986852646,-0.02867351844906807,0.9999949932098389,0.088948555290699,0.4263593852519989,0.035886410623788834,0.9974428415298462,-0.09118924289941788,0.3315591812133789,0.03418745845556259,0.9946364760398865,0.061913806945085526,0.7404780983924866,0.2736230194568634,0.9970420002937317,-0.1679385006427765,0.7057287096977234,0.23296403884887695,0.9978992938995361,0.038813456892967224,0.7700117230415344,0.3011847734451294,0.9685673713684082,-0.17779041826725006,0.7379360795021057,0.2124110758304596,0.9762843251228333,0.06773824989795685,0.817497968673706,0.24352502822875977,0.9955589771270752,-0.23728619515895844,0.7452765703201294,0.12064063549041748,0.9958183169364929,Left
8,0.01174289733171463,-0.6107668876647949,-0.32563841342926025,0.9999626874923706,0.03122018836438656,-0.6288442611694336,-0.31459468603134155,0.9998717308044434,0.03293176367878914,-0.6272324323654175,-0.3029091954231262,0.9998193383216858,0.03012574464082718,-0.6267680525779724,-0.30629879236221313,0.9998611211776733,0.00979706272482872,-0.638289213180542,-0.3282802999019623,0.9999494552612305,0.00999736413359642,-0.637050986289978,-0.34165313839912415,0.9999518394470215,0.013151254504919052,-0.6246495842933655,-0.320453941822052,0.9999662637710571,0.09918510168790817,-0.6139500737190247,-0.20965136587619781,0.9998956918716431,-0.050247568637132645,-0.588604748249054,-0.20685145258903503,0.999915599822998,0.04837239161133766,-0.5918689966201782,-0.2747018039226532,0.9999551773071289,0.0055096335709095,-0.5659304857254028,-0.3014346659183502,0.9999690055847168,0.20338940620422363,-0.4779435396194458,-0.09627370536327362,0.9999649524688721,-0.11647653579711914,-0.5145089626312256,-0.03697175905108452,0.9999716281890869,0.39192354679107666,-0.46861058473587036,-0.21156972646713257,0.9977983236312866,-0.16625426709651947,-0.22052235901355743,-0.0703897625207901,0.9797460436820984,0.33091944456100464,-0.638579785823822,-0.292123943567276,0.9963037967681885,-0.23133932054042816,0.0005037691444158554,-0.134750634431839,0.9872374534606934,0.2995622754096985,-0.6895462870597839,-0.3150833249092102,0.989595353603363,-0.21673446893692017,0.049986839294433594,-0.17164091765880585,0.9698809385299683,0.2625386118888855,-0.717905580997467,-0.30610623955726624,0.9882586002349854,-0.18121491372585297,0.038848645985126495,-0.1906081885099411,0.9694949984550476,0.3157650828361511,-0.6399112939834595,-0.29297518730163574,0.978105366230011,-0.21812933683395386,0.013130152598023415,-0.1485125869512558,0.9564946293830872,0.08911870419979095,0.0037064864300191402,0.020682092756032944,0.9999910593032837,-0.086885467171669,-0.006841717287898064,-0.02030591294169426,0.9999920129776001,0.07561703771352768,0.4261874258518219,0.0216838326305151,0.9918125867843628,-0.0698869451880455,0.3379841446876526,0.05320703983306885,0.9804955124855042,0.05818633735179901,0.7424253225326538,0.2541441321372986,0.9899324178695679,-0.15602350234985352,0.7180648446083069,0.2516430914402008,0.9935258626937866,0.03788028657436371,0.7720671892166138,0.2808187007904053,0.9103633761405945,-0.1643095165491104,0.7506878972053528,0.23116932809352875,0.94184809923172,0.06146883964538574,0.8278099894523621,0.23125407099723816,0.9853923916816711,-0.2154184877872467,0.7701794505119324,0.14660845696926117,0.9873262047767639,Left
9,0.01508241705596447,-0.587455153465271,-0.37034258246421814,0.9998888969421387,0.03299006447196007,-0.6059630513191223,-0.360888808965683,0.9996180534362793,0.03481599688529968,-0.6040534377098083,-0.3495076596736908,0.9994328618049622,0.03196413815021515,-0.6038368344306946,-0.3524640202522278,0.9995697140693665,0.013206584379076958,-0.6151400804519653,-0.3757030963897705,0.9998706579208374,0.013760833069682121,-0.6139686107635498,-0.3886260390281677,0.9998782873153687,0.017131637781858444,-0.6016488671302795,-0.3668546974658966,0.9999217987060547,0.10036731511354446,-0.594436526298523,-0.25441718101501465,0.9996434450149536,-0.04498731344938278,-0.5660569071769714,-0.25474345684051514,0.9998059868812561,0.05193408578634262,-0.5705645680427551,-0.31761878728866577,0.9998844861984253,0.010781936347484589,-0.5439029932022095,-0.34582576155662537,0.999931812286377,0.20494131743907928,-0.4662246108055115,-0.11318326741456985,0.9999382495880127,-0.11594043672084808,-0.5039627552032471,-0.07318878173828125,0.9999738931655884,0.4088256061077118,-0.47526445984840393,-0.17498120665550232,0.9914084076881409,-0.15821057558059692,-0.21278312802314758,-0.08871771395206451,0.9765769839286804,0.43348196148872375,-0.6663135886192322,-0.2464834749698639,0.9889962673187256,-0.22492928802967072,0.01256581861525774,-0.14481505751609802,0.9824600219726562,0.42408132553100586,-0.7284755706787109,-0.2691994607448578,0.977382481098175,-0.21290184557437897,0.060896508395671844,-0.17929667234420776,0.9578588604927063,0.3922658860683441,-0.7566694021224976,-0.2699035108089447,0.9762938618659973,-0.18358366191387177,0.051119908690452576,-0.20430877804756165,0.958207368850708,0.4260997474193573,-0.6698242425918579,-0.25253328680992126,0.9596702456474304,-0.21435198187828064,0.025625701993703842,-0.1621037721633911,0.9408131241798401,0.09290761500597,0.003892567241564393,0.02849341742694378,0.9999879598617554,-0.09106031805276871,-0.0075009968131780624,-0.02772730216383934,0.9999908208847046,0.0863284096121788,0.4238259494304657,0.026577282696962357,0.9822752475738525,-0.08377198129892349,0.3340293765068054,0.03590485081076622,0.9709776639938354,0.06631895154714584,0.7290948033332825,0.2554064095020294,0.9756243228912354,-0.1541287899017334,0.7071918249130249,0.21769648790359497,0.9875605702400208,0.045291490852832794,0.7573971152305603,0.2811128795146942,0.8467634916305542,-0.1615171730518341,0.7395781874656677,0.1961507797241211,0.9073073267936707,0.07478917390108109,0.8097103238105774,0.231257364153862,0.9635151028633118,-0.21424615383148193,0.7561179995536804,0.11341878771781921,0.9730041027069092,Left
